"IDPIF","zIndex","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2006240463","996","186.0000","769.452005197108","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","OENCIA","42.54609800","-6.99208300","2006-09-08","3824","4252","1","4","Sin datos","28","1","6","0","0"
"2006151077","997","186.0000","769.452005197108","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","LAXE","43.16476200","-9.02973300","2006-07-18","1750","2490","1","4","Otras motivaciones","73","15","2","0","642448"
"2009320480","998","185.0000","767.380798196054","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","PADRENDA","42.13155800","-8.16316500","2009-03-20","519","725","1","4","Otras motivaciones","63","6","10","0","918518"
"2005230248","999","185.0000","767.380798196054","0","0","4","ANDALUCIA","23","JAEN","SIERRA DE SEGURA","ORCERA","38.31405200","-2.72267700","2005-08-07","180","210","0","1","RAYO","103","5","2","0","0"
"2005210073","1000","185.0000","767.380798196054","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","ALMONTE","37.18300400","-6.67368800","2005-04-01","557","742","0","5","CAUSA DESCONOCIDA","104","6","4","0","0"
"2006151037","1001","184.7700","766.903629344515","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","PONTECESO","43.25741900","-8.92664500","2006-07-17","858","2980","0","1","RAYO","40","5","0","0","434755"
"2001240437","1002","184.5000","766.343095492544","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.26897900","-6.41487700","2001-09-07","4610","8900","1","4","Provocados por pastores y ganaderos para regenerar el pasto","92","2","7","5079","0"
"2005151768","1003","184.3000","765.927620755856","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIBEIRA","42.58425500","-8.97619900","2005-08-14","1380","2360","1","4","Sin datos","102","11","7","0","0"
"2003270354","1004","184.3000","765.927620755856","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","CASTROVERDE","43.04557000","-7.38233400","2003-06-21","865","1825","1","4","Sin datos","33","4","1","3755","1230904"
"2008331045","1005","184.2100","765.740583578512","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","PONGA","43.23459600","-5.25606500","2008-02-24","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","118014"
"2010321056","1006","184.1400","765.59507862762","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","CASTRELO DO VAL","42.04737200","-7.27280900","2010-08-31","2140","4250","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","187","15","11","0","2135"
"2003100324","1007","184.0400","765.387166427977","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","PUERTO DE SANTA CRUZ","39.28885000","-5.84366800","2003-07-30","90","120","0","3","LÍNEAS ELÉCTRICAS","171","4","1","0","0"
"2004160164","1008","184.0000","765.303985732581","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","LA PESQUERA","39.58485100","-1.56851900","2004-08-24","1310","3320","0","1","RAYO","218","9","20","109599","164862"
"2002362573","1009","184.0000","765.303985732581","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","A LAMA","42.39811500","-8.35728700","2002-08-30","3165","3175","1","4","Provocados por pastores y ganaderos para regenerar el pasto","16","8","0","58731","0"
"2008390154","1010","183.0000","763.221522047392","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793000","-3.54678200","2008-02-15","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","28193"
"2004330197","1011","183.0000","763.221522047392","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","VILLAYÓN","43.41364700","-6.70459700","2004-02-04","0","0","0","5","CAUSA DESCONOCIDA","15","1","2","0","23165"
"2004322369","1012","183.0000","763.221522047392","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","O BARCO DE VALDEORRAS","42.39480900","-7.00745400","2004-07-27","1910","3050","1","4","Sin datos","35","5","8","0","70193"
"2002040042","1013","183.0000","763.221522047392","0","0","4","ANDALUCIA","4","ALMERIA","ALMERÍA","BENAHADUX","36.90459400","-2.51194000","2002-06-26","565","645","0","1","RAYO","45","0","2","3500","2195"
"2007321021","1014","182.0000","761.133360755196","0","0","3","GALICIA","32","OURENSE","A LIMIA","MUIÑOS","41.89115900","-7.94004400","2007-11-10","540","615","1","4","Sin datos","6","4","4","0","11496"
"2003060515","1015","182.0000","761.133360755196","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","CAMPANARIO","38.88209300","-5.59767900","2003-07-06","0","0","1","4","Provocados por venganzas","40","2","1","0","0"
"2002321577","1016","182.0000","761.133360755196","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","XUNQUEIRA DE ESPADANEDO","42.34630300","-7.64124100","2002-04-25","375","630","1","4","Provocados por cazadores para facilitar la caza","32","3","5","0","176013"
"2006210028","1017","181.8000","760.71504065723","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","BEAS","37.48144000","-6.82937000","2006-05-27","473","2448","0","6","INCENDIO REPRODUCIDO","114","17","7","0","0"
"2009240695","1018","181.0000","759.03945483266","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.63584400","-6.79758900","2009-09-10","2311","2798","1","4","Sin datos","202","9","11","0","0"
"2003160047","1019","181.0000","759.03945483266","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","VALDETÓRTOLA","39.92605200","-2.16938400","2003-07-01","935","3275","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","177","11","6","0","89084"
"2002360337","1020","181.0000","759.03945483266","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.17880300","-8.18782500","2002-03-27","725","880","0","5","CAUSA DESCONOCIDA","54","0","4","110952","210028"
"2010331597","1021","180.0000","756.939756606048","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.25425100","-6.66227300","2010-09-05","1925","2645","1","4","Provocados por pastores y ganaderos para regenerar el pasto","41","0","4","0","161749"
"2007320588","1022","180.0000","756.939756606048","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.31932100","-6.79015000","2007-09-28","736","765","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","22","7","0","0","0"
"2005490022","1023","180.0000","756.939756606048","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.08374200","-6.95454500","2005-01-22","4320","4560","1","4","Provocados por pastores y ganaderos para regenerar el pasto","9","0","0","0","0"
"2005390016","1024","180.0000","756.939756606048","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLACARRIEDO","43.22412600","-3.83186300","2005-01-10","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","8","1","0","661","0"
"2004490439","1025","180.0000","756.939756606048","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PUEBLA DE SANABRIA","42.04195900","-6.63480300","2004-08-15","440","500","1","4","Sin datos","18","7","5","0","0"
"2003240249","1026","180.0000","756.939756606048","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","POLA DE GORDON LA","42.87603900","-5.69006300","2003-08-06","0","0","1","4","Sin datos","27","1","1","0","8961"
"2003100724","1027","180.0000","756.939756606048","0","0","14","EXTREMADURA","10","CACERES","HURDES","NUÑOMORAL","40.40944300","-6.22550500","2003-09-24","310","3130","1","4","Provocados por cazadores para facilitar la caza","136","1","7","0","480116"
"2002390154","1028","180.0000","756.939756606048","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","TUDANCA","43.15603000","-4.36031800","2002-01-29","2460","2550","1","4","Sin datos","24","0","1","360","113903"
"2002330279","1029","180.0000","756.939756606048","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","VALDÉS","43.49673100","-6.46714100","2002-01-28","990","1830","1","4","Provocados por pastores y ganaderos para regenerar el pasto","28","2","4","124","16267"
"2002310020","1030","180.0000","756.939756606048","0","0","13","NAVARRA","31","NAVARRA","ZONA 1","BAZTAN","43.16029400","-1.50509400","2002-02-02","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","13","2","0","0","651000"
"2002100527","1031","180.0000","756.939756606048","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TEJEDA DE TIÉTAR","39.99486600","-5.86879700","2002-07-30","0","0","0","5","CAUSA DESCONOCIDA","27","1","5","0","0"
"2002060410","1032","180.0000","756.939756606048","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","PERALEDA DEL ZAUCEJO","38.47814500","-5.57533700","2002-07-25","930","1110","1","4","Sin datos","116","6","6","0","20400"
"2001240291","1033","180.0000","756.939756606048","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","VILLAGATON","42.63701600","-6.17648400","2001-08-12","452","493","1","4","Provocados por pastores y ganaderos para regenerar el pasto","77","6","2","10326","14322"
"2005210238","1034","179.9700","756.876675664515","0","0","4","ANDALUCIA","21","HUELVA","HUELVA","MOGUER","37.21317900","-6.83896400","2005-08-24","380","575","1","4","Sin datos","119","14","15","0","0"
"2006152169","1035","178.6300","754.053678255139","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.70012900","-8.92818400","2006-08-10","2040","4325","1","4","Sin datos","120","8","2","0","889103"
"2008050066","1036","178.4000","753.568070549624","0","0","17","CASTILLA Y LEON","5","AVILA","EL BARCO DE AVILA","NAVALPERAL DE TORMES","40.39001400","-5.29678000","2008-03-21","780","990","1","4","Provocados por pastores y ganaderos para regenerar el pasto","41","1","2","0","0"
"2005030124","1037","177.8000","752.299792393152","0","0","9","C. VALENCIANA","3","ALICANTE","L ALACANTI","LA TORRE DE LES MAÇANES","38.60648700","-0.41053700","2005-08-17","710","2150","1","4","Sin datos","210","22","15","0","208156"
"2009100704","1038","177.3700","751.389542863214","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","ARROYOMOLINOS DE LA VERA","40.07017800","-5.86379700","2009-09-12","2665","3030","0","5","CAUSA DESCONOCIDA","115","9","9","0","0"
"2001490139","1039","177.3000","751.241258321094","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","MUELAS DEL PAN","41.54950700","-5.99401200","2001-08-07","0","0","1","4","Sin datos","65","4","7","0","0"
"2002390215","1040","177.2900","751.220072425679","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 13","SAN VICENTE DE LA BARQUERA","43.36959100","-4.39240900","2002-02-02","720","780","1","4","Provocados por pastores y ganaderos para regenerar el pasto","9","1","0","450","206860"
"2008240447","1041","177.2500","751.135322868502","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","CASTROPODAME","42.58538500","-6.46506300","2008-08-13","411","1714","0","2","QUEMA PARA REG. PASTOS (OTRAS QUEMAS PARA PASTOS)","103","6","8","0","0"
"2002140036","1042","177.1500","750.923407129239","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DE LOS PEDROCHES","HINOJOSA DEL DUQUE","38.42402800","-5.29736600","2002-06-24","0","0","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","31","3","5","0","0"
"2005160242","1043","177.0000","750.605421340207","0","0","11","CASTILLA-MANCHA","16","CUENCA","MANCHA ALTA","TORREJONCILLO DEL REY","40.05302200","-2.56197300","2005-07-21","350","1820","0","3","MOTORES Y MÁQUINAS (OTROS)","61","13","6","31170","12304"
"2004370047","1044","177.0000","750.605421340207","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.22594700","-6.43758900","2004-06-15","690","1470","1","4","Sin datos","36","3","1","0","0"
"2008270049","1045","176.0000","748.482063701911","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.56958900","-7.09494300","2008-02-18","1053","1078","1","4","Provocados por pirómanos","54","4","4","0","134853"
"2002322294","1046","176.0000","748.482063701911","0","0","3","GALICIA","32","OURENSE","A LIMIA","OS BLANCOS","41.97215200","-7.77411500","2002-07-31","740","1400","1","4","Sin datos","46","0","10","0","135125"
"2002240085","1047","176.0000","748.482063701911","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","CORULLON","42.57630200","-6.85434800","2002-03-23","1350","1350","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","2","0","0","0","0"
"2005430122","1048","175.5700","747.56716565997","0","1","2","CATALUÑA","43","TARRAGONA","PRIORAT","MARGALEF","41.30694500","0.76415700","2005-05-26","1875","2775","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","220","47","9","0","0"
"2003190155","1049","175.5300","747.482001936105","0","0","11","CASTILLA-MANCHA","19","GUADALAJARA","SIERRA","EL CARDOSO DE LA SIERRA","41.19686000","-3.44220100","2003-08-05","2438","4348","0","1","RAYO","174","5","13","36460","14983"
"2009440083","1050","175.5000","747.418122775032","0","0","10","ARAGON","44","TERUEL","MATARRAÑA/MATARRANYA","VALDELTORMO","40.95730000","0.08290400","2009-07-22","4790","17765","0","1","RAYO","221","9","6","50646","1401913"
"2005210228","1051","175.3600","747.119947807509","0","0","4","ANDALUCIA","21","HUELVA","SIERRA DE HUELVA","CUMBRES MAYORES","38.06344900","-6.61466300","2005-08-15","255","390","0","2","ESCAPE DE VERTEDERO","82","10","10","0","0"
"2005322872","1052","175.0000","746.352665180231","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.15570300","-7.07834800","2005-08-16","1030","1085","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","17","1","5","0","0"
"2003331774","1053","175.0000","746.352665180231","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.33933400","-6.48244900","2003-09-17","5760","6600","0","6","INCENDIO REPRODUCIDO","31","2","3","0","3243"
"2002490214","1054","175.0000","746.352665180231","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.98348400","-6.68665000","2002-05-20","540","570","1","4","Sin datos","8","0","1","1118","0"
"2001100638","1055","175.0000","746.352665180231","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CABEZUELA DEL VALLE","40.17928000","-5.75658400","2001-08-27","580","1930","0","5","CAUSA DESCONOCIDA","42","5","6","0","0"
"2001460170","1056","174.9000","746.139391089527","0","0","9","C. VALENCIANA","46","VALENCIA","LA FOIA DE BUNYOL","CHIVA","39.47662900","-0.79100400","2001-08-29","705","2770","1","4","Sin datos","182","10","4","0","10197"
"2007240332","1057","174.4000","745.072104902962","0","0","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","MURIAS DE PAREDES","42.80790400","-6.20609800","2007-11-17","0","0","1","4","Provocados por cazadores para facilitar la caza","20","1","1","0","0"
"2010240021","1058","174.3700","745.008019110315","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BALBOA","42.73346800","-6.89654400","2010-03-17","0","0","0","2","QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL)","0","0","0","0","0"
"2010320911","1059","174.2700","744.79435997629","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.26014200","-7.20272000","2010-08-25","1890","2351","1","4","Provocados por pastores y ganaderos para regenerar el pasto","132","10","20","0","0"
"2003370124","1060","174.1700","744.580639532286","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.22594700","-6.43758900","2003-08-10","242","1177","0","1","RAYO","91","7","3","0","59912"
"2006361770","1061","173.3100","742.74010511425","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","VALGA","42.66947200","-8.64901600","2006-08-10","1005","2295","1","4","Otras motivaciones","62","3","4","32406","348109"
"2009160216","1062","173.0000","742.075537326193","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","BUENACHE DE LA SIERRA","40.10803500","-1.97661300","2009-07-21","775","3100","0","1","RAYO","134","14","0","48456","0"
"2006270833","1063","172.0000","739.927702033192","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","BECERREÁ","42.86503700","-7.12267800","2006-09-09","755","1785","1","4","Sin datos","158","18","15","0","585812"
"2003270708","1064","172.0000","739.927702033192","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","NAVIA DE SUARNA","42.96263400","-6.88824200","2003-08-12","3310","6995","0","1","RAYO","25","10","5","0","114323"
"2003100692","1065","172.0000","739.927702033192","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","VALVERDE DEL FRESNO","40.12352000","-6.93084900","2003-08-03","455","2415","1","4","Sin datos","92","9","1","0","563878"
"2006230037","1066","171.7000","739.282134626266","0","0","4","ANDALUCIA","23","JAEN","SIERRA MAGINA","JÓDAR","37.88544300","-3.37494100","2006-06-14","329","389","1","4","Provocados por pastores y ganaderos para regenerar el pasto","51","2","0","0","0"
"2003060251","1067","171.4000","738.636002994044","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","MONTEMOLÍN","38.17646100","-6.18450600","2003-08-01","660","780","0","1","RAYO","21","4","0","0","124851"
"2006240502","1068","171.2000","738.204934382485","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","OENCIA","42.54609800","-6.99208300","2006-09-08","3824","4252","0","1","RAYO","78","1","7","0","0"
"2009390265","1069","171.0000","737.77361390489","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","RIOTUERTO","43.33206200","-3.68712500","2009-03-17","3690","4050","1","4","Provocados por pastores y ganaderos para regenerar el pasto","3","0","0","0","26624"
"2001160026","1070","171.0000","737.77361390489","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","ALMODÓVAR DEL PINAR","39.70475700","-1.88792600","2001-06-16","780","1770","0","5","CAUSA DESCONOCIDA","128","9","1","13078","75786"
"2004151580","1071","170.6900","737.104568380303","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","TRAZO","43.04842600","-8.58991600","2004-06-15","1175","1240","1","4","Provocados por pastores y ganaderos para regenerar el pasto","24","4","0","0","148758"
